385.228	396.565	424.671	504.453	90.288	602.612	374.929	596.107	271.345	565.434	0	577.323	553.733	381.464	454.382	429.586	426.907	312.129	527.578	414.423	404.331	309.32	279.323	15.871	532.702	635.658	360.265	352.029	525.241	372.895	480.421	472.398	577.001	517.184	473.982	419.018	456.484	44.427	130.345	430.831	492.092	157.03	69.774	539.867	28.986	390.598	110.228	387.726	504.04	454.926
249.6	263.273	147.596	322.361	676.111	208.727	643.276	218.767	517.278	479.617	578.773	0	156.803	213.79	254.564	327.008	231.755	265.078	155.393	304.366	314.501	374.382	625.292	596.185	149.773	440.063	242.132	411.235	102.365	345.204	149.76	218.893	253.241	429.476	197.524	509.205	230.297	586.706	706.168	264.737	188.719	472.736	565.234	286.792	614.422	431.137	696.051	294.848	128.968	283.891
258.476	272.149	161.473	166.922	652.568	53.288	471.302	63.328	526.154	324.178	555.23	156.623	0	222.666	318.368	197.626	170.696	273.954	26.985	313.242	323.377	383.258	495.91	572.642	105.005	284.624	245.319	420.111	208.245	354.08	206.78	95.118	104.311	274.037	256.627	365.393	271.682	556.964	682.625	135.355	251.695	474.31	534.829	131.353	590.879	411.314	672.508	303.724	205.138	316.692
35.8	49.473	61.18	341.579	480.639	272.398	491	282.438	303.478	497.25	383.301	213.832	223.519	0	93.472	228.009	107.179	69.606	197.364	90.566	100.701	160.582	473.016	400.713	167.07	472.784	84.557	197.435	132.557	131.404	85.55	150.168	276.818	447.109	81.275	424.786	70.427	391.234	510.696	165.745	99.385	307.281	369.762	337.632	418.95	188.638	500.579	81.048	113.441	94.016
70.636	75.634	153.778	434.177	553.748	364.996	591.111	375.036	333.104	589.848	456.41	267.465	316.117	92.668	0	320.608	199.778	149.967	289.962	106.968	112.479	181.356	573.127	473.822	252.94	565.382	174.143	211.718	142.927	145.687	118.383	242.766	369.416	539.707	57.107	524.897	42.391	464.343	583.805	258.344	77.397	328.055	442.871	430.23	492.059	202.922	573.688	101.822	131.323	29.586
283.105	296.778	187.051	188.704	528.519	246.748	317.357	197.959	464.576	344.375	431.181	326.675	197.869	247.295	343.946	0	124.575	217.06	171.714	337.871	348.006	355.113	371.86	448.593	198.356	319.909	171.888	444.74	274.593	378.709	255.034	116.534	157.789	294.234	282.205	200.882	297.26	432.914	558.576	74.968	277.273	350.261	410.779	224.118	466.83	435.943	548.459	328.353	253.392	341.321
145.039	158.712	92.158	259.271	525.292	219.644	420.934	229.684	406.17	414.942	427.954	231.782	170.765	109.229	202.711	124.554	0	122.671	144.61	199.805	209.94	269.821	402.95	445.366	108.585	390.476	77.499	306.674	179.7	240.643	160.141	67.86	194.51	364.801	187.312	354.72	179.666	435.887	555.349	62.29	182.38	321.917	414.415	255.324	463.603	297.877	545.232	190.287	158.499	203.255
81.497	92.834	112.698	378.283	411.047	338.656	448.599	348.696	291.925	533.954	313.709	265.35	289.777	69.491	150.651	216.141	121.802	0	263.622	133.927	144.062	203.943	430.615	331.121	227.597	509.488	55.16	240.796	213.268	174.765	168.448	186.872	313.522	483.813	170.251	382.385	152.753	321.642	441.104	180.368	188.361	207.672	300.17	374.336	349.358	231.999	430.987	124.409	192.067	151.195
231.363	245.036	134.36	177.47	625.472	76.688	486.798	86.728	499.041	333.141	528.134	154.424	27.809	195.553	291.255	170.53	143.6	246.841	0	286.129	296.264	356.145	468.814	545.546	83.014	308.675	218.223	392.998	199.226	326.967	179.667	68.022	105.118	283	229.514	361.082	244.569	529.868	655.529	108.259	224.582	447.214	507.733	154.753	563.783	384.201	645.412	276.611	178.025	289.579
61.111	38.585	151.259	431.658	506.17	362.477	575.566	372.517	243.46	587.329	408.832	303.911	313.598	90.149	107.052	318.089	197.259	134.422	287.443	0	25.34	106.628	522.445	426.244	257.149	562.863	171.624	122.074	219.569	56.043	172.562	240.247	366.897	537.188	141.753	509.352	107.036	416.765	536.227	255.825	162.043	253.327	395.293	427.711	444.481	113.277	526.11	28.374	200.453	78.759
71.481	48.955	161.629	442.028	496.363	372.847	585.936	382.887	219.226	597.699	399.025	314.281	323.968	100.519	112.343	328.459	207.629	144.792	297.813	25.339	0	105.884	512.639	416.437	267.519	573.233	181.994	97.84	229.939	31.81	182.932	250.617	377.267	547.558	147.044	519.722	112.327	406.958	526.42	266.195	167.334	243.52	385.486	438.081	434.674	89.085	516.303	38.744	210.823	84.05
131.155	108.629	221.303	501.702	401.621	432.521	513.503	442.561	178.443	637.505	304.283	373.955	383.642	160.193	181.148	354.965	267.303	204.466	357.487	107.108	105.444	0	417.896	321.695	327.193	632.907	241.668	121.216	289.613	101.782	242.606	310.291	436.941	589.255	217.967	491.089	183.25	312.216	431.678	325.869	238.257	148.778	290.744	497.755	339.932	159.785	421.561	80.411	270.497	161.73
504.753	516.09	485.794	400.875	351.33	545.491	96.727	500.059	402.471	312.276	273.466	625.418	496.612	475.072	573.907	372.465	403.491	431.932	470.457	522.708	512.616	417.605	0	271.404	497.099	507.461	386.76	460.314	573.336	481.18	553.777	415.277	467.931	289.401	553.293	235.448	542.445	228.573	351.959	373.71	576.016	288.156	204.869	438.146	289.641	498.883	371.27	496.011	552.135	574.451
403.543	414.88	442.986	522.768	82.117	620.927	368.013	614.422	289.66	583.749	14.578	595.638	572.048	399.779	472.697	447.901	445.222	330.444	545.893	432.738	422.646	327.635	272.407	0	551.017	653.973	378.58	370.344	543.556	391.21	498.736	490.713	595.316	535.499	492.297	437.333	474.799	44.814	116.617	449.146	510.407	175.345	70.161	558.182	20.815	408.913	102.057	406.041	522.355	473.241
202.136	215.809	105.133	252.646	631.038	155.748	515.93	165.788	469.814	408.317	533.7	148.842	103.824	166.326	251.895	199.662	108.622	217.614	82.446	256.902	267.037	326.918	497.946	551.112	0	383.851	183.245	363.771	125.764	297.74	134.076	70.49	180.294	358.176	194.855	436.258	214.613	559	661.095	137.391	186.05	427.663	536.865	233.813	569.349	354.974	650.978	247.384	123.579	260.352
507.386	521.059	411.332	138.018	733.657	287.015	415.366	221.659	691.462	268.242	636.319	438.924	283.848	471.576	568.227	319.046	388.658	508.453	307.655	562.152	572.287	632.168	507.272	653.731	384.492	0	463.281	669.021	498.874	602.99	479.315	336.29	213.476	218.101	506.486	308.161	521.541	633.638	763.714	341.362	501.554	577.147	611.503	155.526	671.968	660.224	753.597	552.634	477.673	565.602
128.877	132.648	91.754	343.933	458.678	304.306	404.143	314.346	339.556	499.604	361.34	244.406	255.427	86.229	176.647	171.685	77.346	56.056	229.272	173.741	183.876	243.757	386.159	378.752	193.247	475.138	0	280.61	192.324	214.579	147.504	152.522	279.172	449.463	164.45	337.929	153.602	369.273	488.735	135.912	175.385	255.303	347.801	339.986	396.989	271.813	478.618	164.223	171.123	177.191
168.218	145.692	258.366	538.765	444.639	469.584	556.522	479.624	120.947	680.524	347.301	411.018	420.705	197.256	211.66	425.196	304.366	241.529	394.55	122.076	97.728	121.274	460.915	364.713	364.256	669.97	278.731	0	326.676	65.059	279.669	347.354	474.004	644.295	246.361	534.108	211.644	355.234	474.696	362.932	266.651	191.796	333.762	534.818	382.95	53.748	464.579	114.436	307.56	183.367
165.313	178.986	95.542	368.394	624.057	259.793	591.222	269.833	432.991	524.065	526.719	102.648	207.869	132.484	150.348	274.954	179.701	213.024	200.128	220.079	230.214	290.095	573.238	544.131	126.665	499.599	190.078	326.948	0	260.917	46.942	176.983	297.976	473.924	93.308	525.008	128.135	534.652	654.114	212.683	84.503	420.682	513.18	337.858	562.368	336.752	643.997	210.561	21.297	179.675
102.096	79.57	192.244	472.643	464.761	403.462	576.644	413.502	187.624	628.314	367.423	344.896	354.583	131.134	145.538	359.074	238.244	175.407	328.428	55.954	31.606	97.115	481.037	384.835	298.134	603.848	212.609	64.958	260.554	0	213.547	281.232	407.882	578.173	180.239	550.337	145.522	375.356	494.818	296.81	200.529	211.918	353.884	468.696	403.072	82.584	484.701	50.267	241.438	117.245
118.36	132.033	59.479	342.486	579.469	255.596	565.314	265.636	386.038	498.157	482.131	149.414	206.717	85.531	118.322	249.046	153.793	168.436	180.562	173.126	183.261	243.142	547.33	499.543	134.889	473.691	145.49	279.995	47.008	213.964	0	151.075	278.41	448.016	61.282	499.1	96.109	490.064	609.526	186.775	51.57	389.841	468.592	333.661	517.78	271.198	599.409	163.608	27.892	147.649
186.602	200.275	90.548	206.164	571.806	144.091	433.132	154.131	454.28	361.835	474.468	230.172	95.212	150.792	247.443	116.864	67.874	187.669	69.057	241.368	251.503	311.384	415.148	491.88	71.988	337.369	142.497	348.237	178.09	282.206	158.531	0	148.708	311.694	185.702	366.918	200.757	476.202	601.863	54.593	180.77	393.548	454.067	209.522	510.117	339.44	591.746	231.85	156.889	244.818
313.235	326.908	217.181	96.711	675.852	107.306	410.135	41.95	611.909	253.967	578.514	253.191	104.139	277.425	374.076	157.843	194.507	314.302	104.944	368.001	378.136	438.017	467.87	595.926	181.781	214.413	269.13	474.87	297.994	408.839	278.435	148.385	0	203.826	312.335	283.631	327.39	580.248	705.909	158.639	307.403	497.594	558.113	61.142	614.163	466.073	695.792	358.483	276.793	371.451
481.621	495.294	385.567	112.253	616.004	276.793	198.075	211.437	573.809	53.104	518.666	428.702	273.626	445.811	542.462	293.281	362.893	482.688	281.89	536.387	546.522	588.943	289.981	536.078	358.727	218.839	437.516	631.652	473.109	577.225	453.55	310.525	203.254	0	480.721	98.679	495.776	515.985	646.061	315.597	475.789	459.494	493.85	149.524	554.315	634.459	635.944	526.869	451.908	539.837
90.049	112.383	92.574	375.581	573.161	305.009	569.246	315.049	361.001	531.252	475.823	210.371	256.13	81.329	57.069	282.141	186.888	147.852	229.975	141.533	147.044	218.105	551.262	493.235	195.846	506.786	162.803	246.283	85.833	180.252	61.289	184.17	310.82	481.111	0	503.032	34.856	483.756	603.218	219.87	20.303	364.804	462.284	371.634	511.472	241.143	593.101	138.571	74.229	86.396
456.134	467.471	437.175	210.817	517.735	367.827	140.267	302.471	475.54	154.863	420.397	508.16	364.66	426.453	525.288	200.931	354.872	383.313	359.913	508.564	518.699	490.674	235.998	437.809	436.75	308.388	338.141	533.383	524.717	549.402	505.158	366.658	282.69	98.723	504.674	0	493.826	417.716	547.792	325.091	527.397	361.225	395.581	246.231	456.046	571.952	537.675	499.046	503.516	525.832
72.697	77.695	107.858	390.864	555.809	320.292	558.433	330.332	326.313	546.535	458.471	230.299	271.413	70.516	42.275	297.424	177.625	152.028	245.258	106.845	112.356	183.417	540.449	475.883	215.774	522.069	151.99	211.595	120.721	145.564	96.177	199.453	326.103	496.394	34.901	492.219	0	466.404	585.866	235.153	55.191	330.116	444.932	386.917	494.12	226.349	575.749	103.883	109.117	57.034
399.062	410.399	438.505	502.939	124.512	605.315	324.147	594.593	285.179	539.696	46.648	591.157	556.436	395.298	468.216	432.289	440.741	325.963	530.281	428.257	418.165	323.154	228.541	44.586	556.923	634.144	374.099	365.863	539.075	386.729	494.255	475.101	574.812	515.67	487.816	417.504	470.318	0	154.568	433.534	505.926	170.864	26.295	538.353	62.823	404.432	144.452	401.56	517.874	468.76
514.61	525.947	554.053	633.835	53.639	731.994	447.759	725.489	400.727	663.308	130.147	706.705	683.115	510.846	583.764	558.968	556.289	441.511	656.96	543.805	533.713	438.702	352.153	117.582	662.084	765.04	489.647	481.411	654.623	502.277	609.803	601.78	706.383	646.566	603.364	548.4	585.866	155.881	0	560.213	621.474	286.412	181.228	669.249	130.894	519.98	9.999	517.108	633.422	584.308
220.79	234.463	124.736	211.721	529.727	184.433	391.053	194.473	465.784	367.392	432.389	264.36	135.554	184.98	281.631	74.785	62.259	181.081	109.399	275.556	285.691	345.572	373.069	449.801	136.041	342.926	135.909	382.425	212.278	316.394	192.719	54.219	158.822	317.251	219.89	324.839	234.945	434.123	559.784	0	214.958	351.469	411.988	219.636	468.038	373.628	549.667	266.038	191.077	279.006
108.321	121.994	87.221	370.228	591.433	299.656	593.056	309.696	381.557	525.899	494.095	193.681	250.777	106.782	77.625	276.788	181.535	196.178	224.622	162.089	167.6	238.661	575.072	511.507	179.156	501.433	173.232	266.839	79.661	200.808	51.156	178.817	305.467	475.758	20.585	526.842	55.412	502.028	621.49	214.517	0	385.36	480.556	366.281	529.744	261.699	611.373	159.127	60.545	106.952
279.527	257.001	346.187	447.682	257.126	524.128	385.375	534.168	118.444	508.663	159.788	498.839	475.249	308.565	329.52	351.102	348.423	233.645	449.094	255.48	245.388	150.377	289.769	177.2	454.218	578.887	281.781	193.086	446.757	213.952	390.978	393.914	498.517	460.413	366.339	362.247	331.622	167.721	287.183	352.347	386.629	0	146.249	483.096	195.437	231.655	277.066	228.783	425.556	310.102
373.704	385.041	413.147	481.2	149.242	583.576	300.926	572.854	259.821	516.475	71.378	565.799	534.697	369.94	442.858	410.55	415.383	300.605	508.542	402.899	392.807	297.796	205.32	69.316	535.184	612.405	348.741	340.505	513.717	361.371	468.897	453.362	553.073	493.931	462.458	395.765	444.96	26.484	179.298	411.795	480.568	145.506	0	516.614	87.553	379.074	169.182	376.202	492.516	443.402
374.206	387.879	278.152	42.28	638.984	134.842	346.66	69.486	596.789	199.536	541.646	286.751	131.675	338.396	435.047	224.367	255.478	375.273	153.839	428.972	439.107	498.988	430.856	559.058	235.133	154.81	330.101	535.841	338.373	469.81	333.634	209.356	61.303	149.395	373.306	246.617	388.361	538.965	669.041	219.61	368.374	482.474	516.83	0	577.295	527.044	658.924	419.454	331.992	432.422
421.918	433.255	461.361	541.143	82.552	639.302	386.388	632.797	308.035	602.124	27.775	614.013	590.423	418.154	491.072	466.276	463.597	348.819	564.268	451.113	441.021	346.01	290.782	20.135	569.392	672.348	396.955	388.719	561.931	409.585	517.111	509.088	613.691	553.874	510.672	455.708	493.174	63.189	131.52	467.521	528.782	193.72	88.536	576.557	0	427.288	102.492	424.416	540.73	491.616
159.342	136.816	249.49	529.889	483.113	460.708	594.996	470.748	159.786	685.56	385.775	402.142	411.829	188.38	202.785	416.32	295.49	232.653	385.674	113.2	88.36	159.747	499.389	403.187	355.38	661.094	269.855	53.744	338.442	82.438	270.793	338.478	465.128	635.419	242.828	572.582	202.769	393.708	513.17	354.056	263.118	230.27	372.236	525.942	421.424	0	503.053	126.605	317.044	174.492
504.781	516.118	544.224	624.006	43.64	722.165	469.251	715.66	390.898	684.987	110.254	696.876	673.286	501.017	573.935	549.139	546.46	431.682	647.131	533.976	523.884	428.873	373.645	102.613	652.255	755.211	479.818	471.582	644.794	492.448	599.974	591.951	696.554	636.737	593.535	538.571	576.037	146.052	10.249	550.384	611.645	276.583	171.399	659.42	102.077	510.151	0	507.279	623.593	574.479
52.025	29.499	142.173	422.572	479.436	353.391	566.48	363.431	222.79	578.243	382.098	294.825	304.512	81.063	102.018	309.003	188.173	125.336	278.357	26.766	36.901	79.894	495.711	399.51	248.063	553.777	162.538	113.671	210.483	49.603	163.476	231.161	357.811	528.102	138.837	500.266	104.12	390.031	509.493	246.739	159.127	226.593	368.559	418.625	417.747	124.838	499.376	0	191.367	82.6
146.233	159.906	74.629	347.481	603.144	254.249	570.309	264.289	413.911	503.152	505.806	136.354	205.933	113.404	131.267	254.041	158.788	192.111	179.215	200.999	211.134	271.015	552.325	523.218	124.729	478.686	169.165	307.868	21.275	241.837	27.862	156.07	277.063	453.011	74.227	504.095	109.054	513.739	633.201	191.77	65.422	399.769	492.267	332.314	541.455	315.341	623.084	191.481	0	160.594
71.44	56.294	154.583	434.982	554.552	365.801	591.915	375.841	304.802	590.653	457.214	296.803	316.922	93.473	29.577	321.413	200.583	150.771	290.767	78.666	84.177	162.016	573.931	474.626	260.473	566.187	174.948	183.416	172.265	117.385	147.721	243.571	370.221	540.512	86.445	525.701	56.974	465.147	584.609	259.149	106.735	308.715	443.675	431.035	492.863	174.62	574.492	82.482	160.661	0
